ACT_ID|ACT_NUM_ACTIVO|ACT_NUM_ACTIVO_REM|BBVA_COD_PROMOCION|BBVA_CLASE
525768|7318907|520407|H10065-01|00003900
525769|7318908|520408|H10068-01|00003900
525771|7318910|520410|H10078-01|00003900
525772|7318911|520411|H10079-01|00003900
525773|7318912|520412|H10080-01|00003900
525774|7318913|520413|H10081-01|00003900
526275|7319393|520914|H11407-01|00003900
526277|7319395|520916|H11414-01|00003900
526278|7319396|520917|H11416-02|00003900
526279|7319397|520918|H11417-01|00003900
526280|7319398|520919|H11418-01|00003900
526281|7319399|520920|H11418-01|00003900
526282|7319400|520921|H11418-01|00003900
526283|7319401|520922|H11418-01|00003900
526284|7319402|520923|H11418-01|00003900
526285|7319403|520924|H11418-01|00003900
526287|7319405|520926|H11418-01|00003900
526288|7319406|520927|H11418-01|00003900
526289|7319407|520928|H11418-01|00003900
526291|7319409|520930|H11418-01|00003900
526292|7319410|520931|H11418-01|00003900
526293|7319411|520932|H11422-01|00003900
526294|7319412|520933|H11423-01|00003900
526295|7319413|520934|H11423-01|00003900
526297|7385613|520936|H11425-01|00003900
526298|7319415|520937|H11427-01|00003900
526299|7319416|520938|H11428-01|00003900
526300|7319417|520939|H11431-01|00003900
526301|7319418|520940|H11433-01|00003900
526302|7319419|520941|H11438-01|00003900
526303|7319420|520942|H11442-01|00003900
526304|7319421|520943|H11442-01|00003900
526306|7319423|520945|H11445-01|00003900
526307|7319424|520946|H11450-01|00003900
526308|7319425|520947|H11451-01|00003900
518182|7402463|512821|U13227-01|
518183|7312274|512822|U20239-01|00080000
518184|7326179|512823|U20159-01|
518728|7312632|513367|C01796-01|00080000
518729|7312633|513368|C01796-01|00080000
518730|7312634|513369|C01796-01|00080000
518732|7312636|513371|C01801-01|00003900
518733|7312637|513372|C01797-01|00003901
518734|7312638|513373|C01808-01|00080000
518735|7312639|513374|C01808-01|00080000
518737|7312641|513376|C01808-01|00080000
518738|7312642|513377|C01814-01|00003900
518739|7326261|513378|C01818-01|00003900
518740|7312643|513379|C01819-01|00003900
518741|7312644|513380|C01824-01|00080000
518742|7312645|513381|C01824-01|00100000
518743|7312646|513382|C01824-01|00080000
518744|7312647|513383|C01824-01|00080000
518746|7312649|513385|C01875-01|00003901
518747|7312650|513386|C01876-01|00003901
518748|7312651|513387|C01880-01|00003900
518749|7312652|513388|C01903-01|00003900
518750|7312653|513389|C01911-01|00003900
518751|7312654|513390|C01896-01|00003901
518752|7312655|513391|C01934-01|00003901
518753|7326262|513392|C01937-01|00003901
518754|7312656|513393|C01944-01|00003901
518757|7312658|513396|C01961-01|00003901
518758|7312659|513397|C01962-01|00003901
518759|7326264|513398|C01966-01|00003901
518760|7312660|513399|C01972-01|00003901
518761|7312661|513400|C01974-01|00003900
519277|7313075|513916|C04780-01|00003901
519278|7313076|513917|C04784-01|00003901
519279|7313077|513918|C04792-01|00080000
519281|7313079|513920|C04802-01|00003901
519282|7313080|513921|C04807-01|00003901
519283|7313081|513922|C04809-01|00003900
519284|7313082|513923|C04818-01|00003901
519286|7326376|513925|C04835-01|00003901
519287|7313083|513926|C04847-01|00080000
519288|7313084|513927|C04851-01|00003900
519290|7313087|513929|C04887-01|00100000
519291|7313088|513930|C04893-01|00003900
519292|7313089|513931|C04899-01|00003900
519293|7326377|513932|C04915-01|00003900
519294|7313090|513933|C04928-01|00003900
519295|7313091|513934|C04932-01|00003900
519296|7313092|513935|C04929-01|00003900
519297|7313093|513936|C04935-01|00003900
519299|7313095|513938|C04959-01|00003900
519300|7326378|513939|C04966-01|
519301|7313096|513940|C04975-01|00003900
519302|7313097|513941|C04971-01|00003900
519303|7326379|513942|C04992-01|00003900
519304|7313098|513943|C04991-01|00003900
519305|7313099|513944|C04998-01|00003900
519307|7313101|513946|C05010-01|00003900
519309|7326380|513948|C05018-01|00003900
519310|7313103|513949|C05017-01|00003900
519819|7313471|514458|C08758-01|00100000
519820|7313472|514459|C08775-01|00080000
519821|7326523|514460|C08783-01|
519822|7313473|514461|C08788-01|00003900
519824|7313474|514463|C08800-01|00003901
519825|7326525|514464|C08803-01|
519826|7313475|514465|C08798-01|00003900
519827|7313476|514466|C08804-01|00080000
519828|7313477|514467|C08805-01|00003901
519829|7313478|514468|C08806-01|00003900
519830|7326526|514469|C08812-01|
519833|7313480|514472|C08826-01|00080000
519834|7313481|514473|C08829-01|00003900
519835|7313482|514474|C08830-01|00080000
519836|7313483|514475|C08832-01|00003900
519837|7313484|514476|C08837-01|00100000
519838|7326528|514477|C08841-01|00003900
519839|7326529|514478|C08856-01|
519841|7313486|514480|C08857-01|00003900
519842|7313487|514481|C08861-01|00100000
519843|7326530|514482|C08886-01|
519844|7313488|514483|C08884-01|00003900
519845|7313489|514484|S00018-01|00100000
519846|7326531|514485|C08890-01|
519847|7313490|514486|C08902-01|00003900
519848|7313491|514487|C08904-01|00003901
519849|7313492|514488|C08920-01|00003901
519851|7313494|514490|C08924-01|00003901
519852|7313495|514491|C08927-01|00080000
520368|7313883|515007|C13265-01|00003901
520369|7313884|515008|C13268-01|00003901
520370|7313885|515009|C13277-01|00003901
520371|7313886|515010|C13284-01|00003901
520372|7313887|515011|C13309-01|00003901
520373|7313888|515012|C13313-01|00003901
520374|7313889|515013|C13316-01|00003901
520375|7313890|515014|C13319-01|00003901
520376|7313891|515015|C13330-01|00003901
520378|7313893|515017|C13337-01|00003901
520379|7313894|515018|C13341-01|00003901
520380|7313895|515019|C13349-01|00003901
520382|7313897|515021|C13354-01|00003901
520383|7313898|515022|C13355-01|00003901
520384|7313899|515023|C13367-01|00003901
520385|7313900|515024|C13373-01|00003901
520386|7313901|515025|C13379-01|00003901
520388|7313902|515027|C13389-01|00003901
520389|7313903|515028|C13394-01|00003901
520390|7313904|515029|C13398-01|00003901
520391|7313905|515030|C13400-01|00003901
520392|7313906|515031|C13404-01|00003901
520393|7313907|515032|C13405-01|00003901
520394|7313908|515033|C13409-01|00003901
520395|7313909|515034|C13410-01|00003901
520396|7313910|515035|C13412-01|00003901
520398|7313912|515037|C13419-01|00003901
520399|7313913|515038|C13429-01|00003901
520400|7313914|515039|C13431-01|00003901
520913|7314300|515552|H01432-01|00003900
520914|7314301|515553|H01435-01|00003900
520915|7314302|515554|H01440-01|00003900
520916|7314303|515555|H01450-01|00003900
520917|7314304|515556|H01452-01|00003900
520918|7314305|515557|H01452-01|00003900
520921|7314308|515560|H01452-01|00003900
520922|7314309|515561|H01453-01|00003900
520923|7314310|515562|H01458-01|00003900
520924|7314311|515563|H01466-01|00003900
520925|7314312|515564|H01477-01|00003900
520926|7314313|515565|H01480-01|00003900
520927|7314314|515566|H01489-01|00003900
520928|7314315|515567|H01489-01|00003900
520930|7314317|515569|H01499-01|00003900
520931|7314318|515570|H01500-01|00003900
520932|7314319|515571|H01502-01|00003900
520933|7326727|515572|H01508-01|00003900
520934|7314320|515573|H01525-01|00003900
520935|7314321|515574|H01526-01|00003900
520936|7314322|515575|H01527-01|00003900
520937|7314323|515576|H01528-01|00080000
520938|7314324|515577|H01536-01|00003900
520940|7314326|515579|H01548-01|00003900
520941|7314327|515580|H01553-01|00003900
520942|7314328|515581|H01565-01|00003900
520943|7314329|515582|H01570-01|00003900
520944|7314330|515583|H01662-01|00003900
520945|7314331|515584|H01662-01|00003900
521442|7314813|516081|H02805-01|00080000
521443|7314814|516082|H02805-02|00003900
521444|7314815|516083|H02805-01|00080000
521445|7314816|516084|H02805-01|00080000
521446|7314817|516085|H02805-01|00080000
521447|7314818|516086|H02805-02|00003900
521448|7314819|516087|H02805-01|00080000
521449|7314820|516088|H02805-01|00080000
521452|7314823|516091|H02825-01|00003900
521453|7314824|516092|H02830-01|00003900
521454|7314825|516093|H02831-01|00003900
521455|7314826|516094|H02840-01|00080000
521456|7314827|516095|H02858-01|00003900
521457|7314828|516096|H02858-01|00003900
521458|7314829|516097|H02859-01|00003900
521459|7314830|516098|H02862-01|00003900
521461|7314831|516100|H02866-01|00003900
521462|7314832|516101|H02866-01|00003900
521463|7314833|516102|H02866-01|00003900
521464|7314834|516103|H02866-01|00003900
521465|7314835|516104|H02866-01|00003900
521466|7314836|516105|H02866-01|00003900
521467|7314837|516106|H04147-01|00003900
521468|7314838|516107|H04147-01|00003900
521469|7314839|516108|H02870-01|00003900
521471|7314841|516110|H02874-01|00003900
521472|7326743|516111|H02881-01|00003900
521473|7314842|516112|H02889-01|00003900
521983|7315325|516622|H04204-01|00100000
521984|7315326|516623|H04204-01|00080000
521986|7315328|516625|H04204-01|00080000
521987|7315329|516626|H04204-01|
521988|7315330|516627|H04204-01|00080000
521989|7315331|516628|H04204-01|00100000
521990|7315332|516629|H04204-01|00080000
521992|7315334|516631|H04204-01|00080000
521993|7315335|516632|H04204-01|00080000
521994|7315336|516633|H04204-01|00100000
521995|7315337|516634|H04204-01|00100000
521996|7315338|516635|H04204-01|00080000
521997|7315339|516636|H03949-01|00080000
521998|7315340|516637|H03949-01|00080000
521999|7315341|516638|H03949-01|00080000
522001|7315343|516640|H03949-01|00100000
522002|7315344|516641|H03949-01|00080000
522003|7315345|516642|H03949-01|00080000
522004|7315346|516643|H03949-01|00080000
522005|7315347|516644|H03949-01|00100000
522006|7315348|516645|H03949-01|00080000
522007|7315349|516646|H03949-01|00080000
522008|7315350|516647|H03949-01|00100000
522011|7315353|516650|H03950-01|00003900
522012|7315354|516651|H03953-01|00003900
522013|7315355|516652|H03960-01|00003900
522014|7315356|516653|H03960-01|00003900
522015|7315357|516654|H03967-01|00003900
522017|7315359|516656|H03969-01|00003900
522534|7315857|517173|H04523-01|00003900
522535|7326791|517174|H04534-01|00003900
522536|7315858|517175|H04536-01|00003901
522537|7326792|517176|H04539-01|00003900
522538|7315859|517177|H04541-01|00003900
522539|7315860|517178|H04553-01|00003900
522540|7315861|517179|H04556-01|00003900
522541|7315862|517180|H04559-01|00003900
522542|7315863|517181|H04559-01|00003900
522543|7315864|517182|H04559-01|00003900
522545|7315866|517184|H04559-01|00003900
522546|7315867|517185|H04559-01|00003900
522547|7315868|517186|H04559-01|00003900
522548|7315869|517187|H04559-01|00003900
522550|7315871|517189|H04561-01|00003900
522551|7315872|517190|H04565-01|00003900
522552|7315873|517191|H04566-01|00003900
522553|7315874|517192|H04573-01|00003900
522555|7315876|517194|H04584-01|00003901
522556|7315877|517195|H05596-01|00003900
522557|7315878|517196|H04590-01|00003900
522558|7326793|517197|H04601-01|00003900
522559|7315879|517198|H04606-01|00003900
522560|7315880|517199|H04609-01|00003900
522561|7315881|517200|H04610-01|00003900
522562|7315882|517201|H04614-01|00003900
522563|7315883|517202|H04615-01|00003900
522565|7315885|517204|H04620-01|00003900
522566|7315886|517205|H04620-01|00003900
523069|7316373|517708|H05749-01|00003900
523070|7316374|517709|H05752-01|00003900
523071|7316375|517710|H05754-01|00003900
523072|7316376|517711|H05755-01|00080000
523073|7316377|517712|H05756-01|00060000
523074|7316378|517713|H05757-01|00003900
523075|7316379|517714|H05760-01|00003900
523076|7316380|517715|H05760-01|00003900
523077|7316381|517716|H05764-01|00003900
523079|7316383|517718|H05768-01|00003900
523080|7316384|517719|H05770-01|00003900
523081|7316385|517720|H05772-01|00003900
523083|7326813|517722|H05778-01|00003900
523084|7316387|517723|H05779-01|
523085|7316388|517724|H05782-01|00003900
523086|7316389|517725|H05783-01|00003900
523087|7316390|517726|H05783-01|00003900
523089|7316392|517728|H05787-01|00003900
523090|7316393|517729|H05789-01|00080000
523091|7316394|517730|H05789-01|00080000
523092|7316395|517731|H05789-01|00080000
523093|7316396|517732|H05789-01|00080000
523094|7316397|517733|H05789-01|00080000
523095|7316398|517734|H05789-01|00080000
523096|7326814|517735|H05794-01|
523097|7326815|517736|H05794-01|
523099|7316400|517738|H05798-01|00080000
523100|7316401|517739|H05798-01|00080000
523101|7316402|517740|H05798-01|00080000
523602|7316895|518241|H06455-01|00080000
523603|7316896|518242|H06455-01|00080000
523604|7316897|518243|H06455-01|00080000
523605|7316898|518244|H06455-01|00080000
523607|7316900|518246|H06455-01|00080000
523608|7316901|518247|H06455-01|00080000
523609|7316902|518248|H06455-01|00080000
523610|7316903|518249|H06455-01|00080000
523611|7316904|518250|H06455-01|00080000
523612|7316905|518251|H06455-01|00080000
523613|7316906|518252|H06455-01|00080000
523614|7316907|518253|H06455-01|00080000
523616|7316909|518255|H06455-01|00080000
523618|7316911|518257|H06455-01|00080000
523619|7316912|518258|H06455-01|00080000
523620|7316913|518259|H06455-01|00080000
523621|7316914|518260|H06462-01|00080000
523622|7316915|518261|H06465-01|00003900
523623|7326823|518262|H06466-01|00003900
523625|7316916|518264|H06473-01|00003900
523626|7316917|518265|H06474-01|00003900
523627|7316918|518266|H06477-01|00003900
523628|7316919|518267|H06480-01|00003900
523629|7316920|518268|H06481-01|00003900
523630|7316921|518269|H06481-01|00003900
523631|7316922|518270|H06481-01|00003900
523633|7316924|518272|H06487-01|00003900
523634|7316925|518273|H06487-01|00003900
523635|7316926|518274|H06489-01|00003900
524173|7326837|518812|H07484-01|00003900
524174|7317452|518813|H07492-01|00003901
524175|7317453|518814|H07494-01|00003900
524176|7317454|518815|H07497-01|00003900
524177|7317455|518816|H07497-01|00003900
524178|7317456|518817|H09196-01|00003900
524180|7317458|518819|H07509-01|00080000
524182|7317460|518821|H07512-01|00003900
524183|7317461|518822|H07515-01|00080000
524184|7317462|518823|H07515-01|00080000
524185|7317463|518824|H07515-01|00080000
524186|7317464|518825|H07515-01|00080000
524187|7317465|518826|H07515-01|00080000
524188|7317466|518827|H07515-01|00080000
524189|7317467|518828|H07522-01|00003900
524191|7317469|518830|H08032-01|00003900
524192|7317470|518831|H07540-01|00003900
524193|7317471|518832|H07543-01|00080000
524194|7317472|518833|H07543-01|00080000
524195|7317473|518834|H07543-01|00080000
524196|7317474|518835|H07543-01|00080000
524197|7317475|518836|H07544-01|00003900
524198|7317476|518837|H07544-01|00003900
524199|7317477|518838|H07544-01|00003900
524201|7317479|518840|H07544-01|00003900
524202|7317480|518841|H07544-01|00003900
524203|7326838|518842|H07544-01|00003900
524206|7326839|518845|H07544-01|00003900
524707|7317973|519346|H08087-01|00003900
524708|7317974|519347|H08096-01|00003900
524709|7317975|519348|H08097-01|00003900
524710|7317976|519349|H08098-01|00003900
524711|7317977|519350|H08099-01|00003900
524713|7317979|519352|H08101-01|00003900
524715|7317981|519354|H08102-01|00080000
524716|7317982|519355|H08102-01|00080000
524717|7317983|519356|H08102-01|00080000
524718|7317984|519357|H08116-01|00003900
524719|7317985|519358|H08118-01|00003900
524720|7317986|519359|H08122-01|00003900
524721|7317987|519360|H08123-01|00003900
524722|7317988|519361|H08124-01|00003900
524723|7317989|519362|H08125-01|00003900
524725|7317991|519364|H08128-01|00003900
524726|7317992|519365|H08128-01|00003900
524727|7317993|519366|H08132-01|00003900
524728|7317994|519367|H08133-01|00003900
524729|7317995|519368|H08135-01|00003900
524730|7317996|519369|H08136-01|00003900
524731|7317997|519370|H08137-01|00003900
524732|7317998|519371|H08139-01|00003900
524734|7318000|519373|H08143-01|00003900
524735|7318001|519374|H08146-01|00003900
524736|7318002|519375|H08155-01|00003900
524738|7318004|519377|H08169-01|00003900
524739|7318005|519378|H08174-01|00003901
525239|7318487|519878|H09193-01|00003900
525240|7318488|519879|H09197-01|00003900
525241|7318489|519880|H09202-01|00003900
525242|7318490|519881|H09209-01|00003900
525244|7318492|519883|H09211-01|00003900
525245|7318493|519884|H09213-01|00003900
525246|7318494|519885|H09215-01|00003900
525247|7318495|519886|H09216-01|00003900
525248|7318496|519887|H09218-01|00003900
525249|7318497|519888|H09219-01|00003900
525250|7318498|519889|H09220-01|00003900
525251|7318499|519890|H09220-01|00003900
525252|7318500|519891|H09220-01|00003900
525254|7318502|519893|H09229-01|00003900
525255|7318503|519894|H09230-01|00003900
525256|7318504|519895|H09231-01|00003900
525257|7318505|519896|H09235-01|00003900
525258|7318506|519897|H09236-01|00003900
525259|7318507|519898|H09239-01|00003901
525260|7318508|519899|H09244-01|00003900
525263|7318511|519902|H09248-01|00003900
525264|7318512|519903|H09249-01|00003900
525265|7318513|519904|H09250-01|00003900
525266|7318514|519905|H09250-01|00003900
