Ayuntamiento de Valdepeñas de Jaén|P2309300H|Pl. de la Constitución, 6|23150|23093||||ayuntamiento@sierrasurjaen.com|23|1|13|Pl. de la Constitución, 6|PL
Ayuntamiento de Acebedo|P2400100J|C/ Caldevilla 2|24996|24001|987740003|987740003||aytoacebedo@hotmail.com|24|7|13|Caldevilla|CL
Mc. La Cabrera-Valderia|P2400847F|C/ La Plaza 6|24760|24046|987668022|987668296|||24|7|17|La Plaza|CL
Mc. M. Bierzo Suroeste|P2401154F|C/ REAL S/N|24567||987564037||||24|7|17|REAL|CL
Mc. El Páramo|P2401176I|Plaza Mayor 11|24240|24157|987350441|987351507||secretario@smparamo.com|24|7|17|Mayor|PL
Ayuntamiento de Brazuelo|P2402400B|Plaza mayor s/n|24716|24023|987606529|987606560|www.ayuntamientodebrazuelo.com|info@aytodebrazuelo.es|24|7|13|mayor|PL
Ayuntamiento de Cabañas Raras|P2402800C|C/ Pl. Santa Ana s/n|24412|24027|987421659|||aytocrarasrojas@telefonica.net|24|7|13|Pl. Santa Ana s/n|CL
Ayuntamiento de Castilfalé|P2404400J|C/ C/ JUAN CARLOS I 1|24206|24042|987758565|||secretario@aytocastilfale.es|24|7|13|C/ JUAN CARLOS I|CL
Ayuntamiento de Castrocalbón|P2404800A|C/ La Plaza 6|24760|24046|987668022|987668296|aytocastrocalbon.es|aytocastrocalbon@fontun.com|24|7|13|La Plaza|CL
Ayuntamiento de Congosto|P2405900H|C/ humada|9124|24057|||||9|7|13|humada|CL
Ayuntamiento de Escobar de Campos|P2407100C|Plaza del Ayuntaniento 2|24071|24069|987699042||||24|7|13|del Ayuntaniento|PL
Ayuntamiento de Gradefes|P2408100B|Consistorio, 2,|24160|24079|||||24|7|13|Consistorio, 2,|CL
Ayuntamiento de Izagre|P2408600A|C/ C/RONDA DE LAS ERAS, 8|24293|24084|987338500|||info@aytoizagre.es|24|7|13|C/RONDA DE LAS ERAS,|CL
Ayuntamiento de Santovenia de la Valdoncina|P2416500C|Avda. de León 3|24391|24162|987280111|987280175|www.aytosantoveniadelavaldoncina.es|info@aytosantoveniadelavaldoncina.es|24|7|13|de León|AV
Ayuntamiento de Sobrado|P2416800G|C/ C/ REAL, S/N|24567|15080|987564037||||24|7|13|C/ REAL, S/N|CL
Ayuntamiento de Villablino|P2420600E|Avda. Constitucion 23|24100|24202|987470001|987472236|http://www.aytovillablino.com|intervencion@aytovillablino.com|24|7|13|Constitucion|AV
Ayuntamiento de Villaquejida|P2422500E|C/ Pl. Arsenio Fdez Huerga 24|24235|24221|987774104|||secretaria@aytovillaquejida.com|24|7|13|Pl. Arsenio Fdez Huerga|CL
Mc. Agua de Las Garrigas|P2500001I|Plaça de la Vila 33|25177|25101|973290681|973126211||aigues@magarrigues.ddl.net|25|9|17|de la Vila|PL
'''''''Mc. Interm. l''''''''Abastament d''''''''Aigua de Pinyana'''''''|P2500055E|Carrer del Canyeret s/n|25007|25120|973054800|973054810||secretaria@segria.cat|25|9|17|del Canyeret|CL
'''''''Mc. M. Les Valls d''''''''Aneu'''''''|P2500097G|Plaça La Closa 1|25580|25086|973626005|973626750||imma@esterrianeu.cat|25|9|17|La Closa|PL
Ayuntamiento de Alcanó|P2501000J|C/ Major1 13|25162|25010|973136204|973136204|alcano.ddl.net|ajuntament@alcano.ddl.net|25|9|13|Major1|CL
Ayuntamiento de Belianes|P2505500E|C/ Baix s/n|25266|25046|973330139|973331047|http://www.belianes.cat|ajuntament@belianes.cat|25|9|13|Baix|CL
Ayuntamiento de Coll de Nargó|P2509200H|Plaça Ajuntament 1|25793|25077|973383048|||ajuntament@collnargo.ddl.net|25|9|13|Ajuntament|PL
Ayuntamiento de Floresta (La)|P2511700C|C/ La Font s/n|25413|25092|973141094|973141094|www.floresta.cat|ajuntament@floresta.cat|25|9|13|La Font|CL
Ayuntamiento de Alt Àneu|P2514500D|Avda. Port de la Bonaigua 9|25587|25024|973626038|973626341||ajuntament@altaneu.ddl.net|25|9|13|Port de la Bonaigua|AV
Ayuntamiento de Montoliu de Lleida|P2517900C|Carrer Orient 3|25172|25142|973720280|||ajuntament@montoliulleida.ddl.net|25|9|13|Orient|CL
Ayuntamiento de Sant Ramon|P2523800G|Plaça de la Bassa 3|25215|25194|973524018|||ajuntament@santramon.ddl.net|25|9|13|de la Bassa|PL
Ayuntamiento de Soriguera|P2525900C|Plaça Església s/n|25566|25208|973620167|973620538||ajuntament@soriguera.ddl.net|25|9|13|Església|PL
Ayuntamiento de Torms (Els)|P2528100G|Plaça Major 4|25164|25224|973128113|||ajuntament@torms.ddl.net|25|9|13|Major|PL
Ayuntamiento de Torregrossa|P2528700D|Plaça Canalejas 1|25141|25230|973170001|973170640||ajuntament@torregrossa.cat|25|9|13|Canalejas|PL
Ayuntamiento de Josa i Tuixén|P2529700C|Plaça Serra del Cadí 1|25717|25910|973370202|973370216||ajuntament@tuixent.ddl.net|25|9|13|Serra del Cadí|PL
Ayuntamiento de Vilagrassa|P2530600B|Carrer Tàrrega 12|25330|25244|973311162|973311236|www.vilagrassa.cat|ajuntament@vilagrassa.cat|25|9|13|Tàrrega|CL
Mc. Intermunicipal Valvanera|P2600016F|Plaza del ayuntamiento 1|26320|26026|941374768|941374004||manintervalvanera@ayunbrt.es|26|17|17|del ayuntamiento|PL
Ayuntamiento de Badarán|P2602300B|Plaza Conde de Badarán 1|26310|26023|941367001||www.badaran.org|ayuntamiento@aytobadaran.es|26|17|13|Conde de Badarán|PL
Ayuntamiento de Laguna de Cameros|P2608200H|C/ C. Ranocales, 12,|26135|26082|941464161||||26|17|13|C. Ranocales, 12,|CL
Ayuntamiento de Muro en Cameros|P2610200D|C/ C. Real, 16|26134|26101|941464085||||26|17|13|C. Real, 16|CL
Ayuntamiento de Ollauri|P2611100E|C/ C. el Gallo, 15|26220|26111|||www.ollauri.com|ayuntamiento@ollauri.com|26|17|13|C. el Gallo, 15|CL
Ayuntamiento de Pedroso|P2611400I|Plaza Jacobo Roldan Losada sn|39640|39098|686594221|||elmpedroso@outlook.es|39|6|13|Jacobo Roldan Losada|PL
Ayuntamiento de Pradillo|P2611800J|C. Carretera, 15|26122|26118|||||26|17|13|C. Carretera, 15|CL
Ayuntamiento de Ventrosa|P2616400D|Pl. Ayuntamiento, 0,|26325|26164|||||26|17|13|Pl. Ayuntamiento, 0,|PL
Ayuntamiento de Corgo (O)|P2701400J|Ctra. Nacional VI Km. 487 487|27163|27014|982302100|982300368||concello.ocorog@eidolocal.es|27|12|13|Nacional VI Km. 487|CR
Ayuntamiento de Baralla|P2703600C|C/ Evaristo Correa Calderon 58|27680|27901|982363303||www.concellobaralla.es|concellobaralla@concellobaralla.es|27|12|13|Evaristo Correa Calderon|CL
Ayuntamiento de Nogais (As)|P2703700A|C/ Rosalia de Castro s/n|27677||982364092|982364150|www.concelloasnogais.es|concelloasnogais@concelloasnogais.es|27|12|13|Rosalia de Castro|CL
Ayuntamiento de Pastoriza (A)|P2704400G|Plaza de Galicia 1|27287|27044|982332197|||pastorizac@terra.es|27|12|13|de Galicia|PL
Ayuntamiento de Portomarín|P2704900F|Plaza conde de Fenosa 1|27170|27049|982545070|||correo.portomarin@fegamp.es|27|12|13|conde de Fenosa|PL
Ayuntamiento de Madarcos|P2807800D|Plaza DE LA IGLESIA 1|28755|28078|918681461|918681607|WWW.MADARCOS.ORG|a.madarcos@yahoo.es|28|13|13|DE LA IGLESIA|PL
Ayuntamiento de Puentes Viejas|P2808100H|Plaza Constitución 1|28754|28902|918680267|918681465|www.puentesviejas.org|puentesviejas@madrid.org|28|13|13|Constitución|PL
Ayuntamiento de Navarredonda y San Mamés|P2809700D|Plaza Constitucion 1|28739|28097|918695128|918695128|www.navarredondaysanmames.org|navarredonda@madrid.org|28|13|13|Constitucion|PL
Ayuntamiento de Almargen|P2901000F|C/ Corredera, 36|29330|29010||||almargen@sopde.es|29|1|13|C/ Corredera, 36|CL
Ayuntamiento de Casabermeja|P2903900E|Plaza del Llanete de Abajo, 2|29160|29039||||casabermeja@sopde.es|29|1|13|Plaza del Llanete de Abajo, 2|PL
Ayuntamiento de Júzcar|P2906500J|C. Real Fábrica de Hojalata, 1|29462|29065||||juzcar@sopde.es|29|1|13|C. Real Fábrica de Hojalata, 1|CL
Ayuntamiento de Monda|P2907300D|C/ Valdescoba 1|29110|29073|952457069|952457180|www.monda.es|monda@monda.es|29|1|13|Valdescoba|CL
Ayuntamiento de Periana|P2907900A|Plaza De Andalucía 1|29710|29079|952536016|952536276|www.periana.es|ayuntamiento@periana.es|29|1|13|De Andalucía|PL
Ayuntamiento de Villanueva de Tapia|P2909800A|Avda. Constitución 50|29315|29098|952757007|||secretaria@villanuevadetapia.es|29|1|13|Constitución|AV
Ayuntamiento de Abaurregaina/Abaurrea Alta|P3100300G|C/ SAN PEDRO 16|31692|31003|948769039|948769039|www.animsa.es/abaurrealta|aytos_abaurrea@yahoo.es|31|15|13|SAN PEDRO|CL
Ayuntamiento de Ayegui/Aiegi|P3104100G|C/ AYUNTAMIENTO 1|31240|31041|948551931|948546753|www.ayegui.org|ayegui@ayegui.org|31|15|13|AYUNTAMIENTO|CL
Ayuntamiento de Echarri/Etxarri|P3108200A|C/ San Esteban 10|31174|31083|948329042|948329377||a.etxauri@terra.es|31|15|13|San Esteban|CL
Ayuntamiento de Valle de Egüés|P3108500D|C/ San Martín 26|31486|31086|948331611|948331804|www.valledeegues.com|egues@animsa.es|31|15|13|San Martín|CL
Ayuntamiento de Esteribar|P3109700I|Avda. Roncesvalles, 13|31630||948304071|948304128|www.esteribar.org|ayuntamiento@esteribar.org|31|15|13|Roncesvalles,|AV
Ayuntamiento de Garaioa|P3111100H|C/ Txikirrin, 26|31692|31112|948764042|948764042||garaioa@infolocal.org|31|15|13|Txikirrin,|CL
Ayuntamiento de Garínoain|P3111300D|Plaza del Ayuntamiento, s/n|31395|31114|948752076|948720329||garinoain@animsa.es|31|15|13|del Ayuntamiento,|PL
Ayuntamiento de Irañeta|P3112600F|C/ San Gregorio, s/n|31849|31127|948464036|948464036||uharte-arakil@terra.es|31|15|13|San Gregorio,|CL
Ayuntamiento de Lesaka|P3115200B|Plaza Zaharra 1|31770|31153|948637005|948627523|www.lesaka.net|lesaka@animsa.es|31|15|13|Zaharra|PL
Ayuntamiento de Morentin|P3117400F|C/ de los Fueros, 7|31264|31174|948527052|948551992||a.morentin@terra.es|31|15|13|de los Fueros,|CL
Ayuntamiento de Olite/Erriberri|P3119100J|Plaza Carlos III El Noble, 20|31390|31191|948740175|948741170|www.olite.es|olite@animsa.es|31|15|13|Carlos III El Noble,|PL
Ayuntamiento de Petilla de Aragón|P3120300C|Plaza Mayor, s/n|50686|31203|948888107|948888159||aytopetilla@inicia.es|31|15|13|Mayor,|PL
Ayuntamiento de Sangüesa/Zangoza|P3121600E|C/ Mayor, 31 bis|31400|31216|948870005|948430312|www.sanguesa.org|sanguesa@animsa.es|31|15|13|Mayor,|CL
Ayuntamiento de Yesa|P3126100A|C/ René Petit, 9|31410|31261|948884015|948884297|||31|15|13|René Petit,|CL
Diputación Prov. de Ourense|P3200000B|Rúa Progreso 32|32003|32054|988385100|988385167|www.depourense.es|intervención@depourense.es|32|12|14|Progreso|CL
Mc. Interm. Voluntaria Conso-Frieiras|P3200016H|Avda. Beato Sebastián de Aparicio s/n|32540|32034|988421081||||32|12|17|Beato Sebastián de Aparicio|AV
Ayuntamiento de Carballeda de Valdeorras|P3201800D|C/ sobradelo de valdeorras s/n|32330||988335002||||32|12|13|sobradelo de valdeorras|CL
Ayuntamiento de Castrelo do Val|P3202200F|C/ TOURAL 15|32625|32021|988419002|988419122||administracion@castrelodoval.gal|32|12|13|TOURAL|CL
Ayuntamiento de Parada de Sil|P3205800J|C/ campo da feira 1|32740|32057|988208010|||concello@paradadesil.es|32|12|13|campo da feira|CL
Ayuntamiento de San Xoán de Río|P3207100C|Plaza constitucion 1|32770|32070|988346002|988346130||concello@concellosanxoanderio.com|32|12|13|constitucion|PL
Ayuntamiento de San Cristovo de Cea|P3207700J|Plaza Mayor 1|32130|32076|988282000|988282008||concello@concellodecea.com|32|12|13|Mayor|PL
C. Gestión Residuos Sólidos en Asturias|P3300001I|C/ Marqués de Santa Cruz 12, 4º|33007|33044|985208340|985208901|www.cogersa.es|manuel.fueyo@cogersa.es|33|3|17|Marqués de Santa Cruz|CL
Mc. Valle del Nalón|P3300005J|C/ Vicente Vallina 10|33950|33060|985672339|985672748||secretaria@valledelnalon.es|33|3|17|Vicente Vallina|CL
Mc. Suroccidental de Asturias|P3300028B|Plaza Conde Toreno s/n|33800|33011|985810503|985812727|||33|3|17|Conde Toreno|PL
Ayuntamiento de Onís|P3304300A|Plaza LA Plaza 1|33556|33043|985844005|985844230|concejodeonis.com|info@concejodeonis.com|33|3|13|LA Plaza|PL
Ayuntamiento de Parres|P3304500F|Plaza de Venancio Pando 1|33540|33045|985840024|985840481|||33|3|13|de Venancio Pando|PL
Ayuntamiento de Peñamellera Alta|P3304600D|C/ LLomberos s/n|33578|33046|985415775||||33|3|13|LLomberos s/n|CL
Ayuntamiento de Ribera de Arriba|P3305700A|Plaza Constitucion s/n|33172|33057|985796009|985797211|www.riberadearriba.org|saramafe@yahoo.es|33|3|13|Constitucion|PL
Ayuntamiento de Amayuelas de Arriba|P3400900A|Pl. Mayor, 2|34429|34009||||ayto-amayuelas@dip-palencia.es|34|7|13|Pl. Mayor, 2|PL
Ayuntamiento de Arconada|P3401500H|C. el Pozo, 11|34449|34015|||||34|7|13|C. el Pozo, 11|CL
Ayuntamiento de Baltanás|P3402200D|Pl. España, 1|34240|34022||||ayto.baltanas@dip.palencia.es|34|7|13|Pl. España, 1|PL
Ayuntamiento de Brañosera|P3403600D|Avda. Munio Nuñez 1|34829|34036|979883856|||secretario@branosera.es|34|7|13|Munio Nuñez|AV
Ayuntamiento de Palenzuela|P3412100D|Pl. Mayor, 1, |34257|34121||||ayto-palenzuela@dip-palencia.es|34|7|13|Pl. Mayor, 1, |PL
Ayuntamiento de Pomar de Valdivia|P3413500D| C. Real, 31|34813|34135||||ayto.pomar@dip.palencia.es|34|7|13| C. Real, 31|CL
Ayuntamiento de Respenda de la Peña|P3415100A|C/ La Plaza 1|34118|34151|979860151||||34|7|13|La Plaza 1|CL
Ayuntamiento de Riberos de la Cueza|P3415600J|C/ Santa María 11|34309|34156|979883140|979883140||secretario@riberosdelacueza.es|34|7|13|Santa María|CL
Ayuntamiento de Valderrábano|P3419000I|C/ C/LA FUENTE VALDERRABANO|34115|34190|979895131|||ayto-valderrabano@dip-palencia.es|34|7|13|C/LA FUENTE VALDERRABANO|CL
Ayuntamiento de Villaherreros|P3421100C|C/ Central 13|34469|34211|979887249|||secretario@villaherreros.es|34|7|13|Central|CL
Ayuntamiento de Villalba de Guardo|P3421400G|C/ LA CALZADA S/N|34889|34214|979862025|979862025||ayto-villalba@dip-palencia.es|34|7|13|LA CALZADA|CL
Ayuntamiento de Villarrabé|P3423200I|Tr.ª la Fuente, 1|34113|34231|978883413||||34|7|13|Tr.ª la Fuente, 1|CL
Ayuntamiento de Oliva (La)|P3501500G|C/ Emilio Castellot 2|35640|35014|928861904|928868360|www.laoliva.es|alcaldia@laoliva.net|35|5|13|Emilio Castellot|CL
Ayuntamiento de Cambados|P3600600E|C/ Plaza do Concello,1|36630|36006|986520902||wwwcambados.es|interventora@cambados.es|36|12|13|Plaza do Concello,1|CL
Ayuntamiento de Crecente|P3601400I|C/ c/Solis Ruiz, 5 CRECENTE 5|36420|36014|986666300|||alcaldia@concellocrecente.es|36|12|13|c/Solis Ruiz, 5 CRECENTE|CL
Ayuntamiento de Meaño|P3602700A|Rúa Campo da Feira 1|36968|36027|986747102|986747391||concellodemeano@terra.es|36|12|13|Campo da Feira|CL
Ayuntamiento de Neves (As)|P3603400G|Plaza Praza da Cristiandade s/n|36440|36034|986648038|986648052||asneves@fegamp.org|36|12|13|Praza da Cristiandade|PL
Ayuntamiento de San Miguel del Robledo|P3703600A|C/ C/PAULINO VALLE|37659|37036|923437109||||37|7|13|C/PAULINO VALLE|CL
Ayuntamiento de Cerro (El)|P3710200A|C/ PLAZA JOSÉ ANTONIO, 7|37726|37102|923431101||||37|7|13|PLAZA JOSÉ ANTONIO, 7|CL
Ayuntamiento de Cordovilla|P3711000D|C/ MODESTO LAFUENTE 1|34800|34004|979122005|979125710||ayto-aguilar@dip-palencia.es|34|7|13|MODESTO LAFUENTE|CL
Ayuntamiento de Ejeme|P3711800G|C/ C/ MEDIO, 5|37891|37118|923303024||||37|7|13|C/ MEDIO, 5|CL
Ayuntamiento de Frades de la Sierra|P3713100J|C/ Calvo Sotelo 24|37457|37131|923390733||||37|7|13|Calvo Sotelo|CL
Ayuntamiento de Gajates|P3714100I|C/ PLAZA PEDRO APONTE|37874|37141|923383015||||37|7|13|PLAZA PEDRO APONTE|CL
Ayuntamiento de Iruelos|P3716600F|C/ Toral de la Iglesia, 4|37217|37165|||||37|7|13|C/ Toral de la Iglesia, 4|CL
Ayuntamiento de Ituero de Azaba|P3716700D|C/ PLAZA CONSTITUCIÓN, 1|37551|37166|923471010||||37|7|13|PLAZA CONSTITUCIÓN, 1|CL
Ayuntamiento de Monforte de la Sierra|P3719700A|C/ CARRETERA 6|37318|37196|923418001||||37|7|13|CARRETERA|CL
Ayuntamiento de Palacios del Arzobispo|P3722700F|Plaza PZA. MAYOR 1 1|37111|37226|923320847|923320947|www.palaciosdelarzobispo.com|aytodepalaciosdelarzobispo@hotmail.com|37|7|13|PZA. MAYOR 1|PL
Ayuntamiento de Poveda de las Cintas|P3725800A|C/ PLAZA ESPAÑA|37406|37256|923531622||||37|7|13|PLAZA ESPAÑA|CL
Ayuntamiento de Puerto de Béjar|P3726500F|Plaza ESPAÑA 3|37720|37263|923414098|923414098||aytopuertobj@terra.es|37|7|13|ESPAÑA|PL
Ayuntamiento de Tala (La)|P3731700E|Plaza Plaza de España 1|37752||923150311|||aytolatala@gmail.com|37|7|13|Plaza de España|PL
Ayuntamiento de Valdecarros|P3733300B|Plaza ESPAÑA 3|37881|37330|923383024|923383024||aytovaldecarros@gmail.com|37|7|13|ESPAÑA|PL
Ayuntamiento de Valsalabroso|P3734300A|C/ C/PLAZA, 1|37213|37340|923510660||||37|7|13|C/PLAZA, 1|CL
Ayuntamiento de Vega de Tirados|P3734800J|C/ PLAZA MAYOR, S/N|37170|37345|923320545|||aytovegatirados@terra.es|37|7|13|PLAZA MAYOR, S/N|CL
Ayuntamiento de Vilvestre|P3735300J|Pl. Mayor, 1,|37258|37350||||info@vilvestre.com|37|7|13|Pl. Mayor, 1,|PL
Ayuntamiento de Villarino de los Aires|P3736700J|Plaza Mayor 1|37160|37364|923573001|923573094|villarinodelosaires.es|secretaria@villarinodelosaires.es|37|7|13|Mayor|PL
Ayuntamiento de Vitigudino|P3737900E|Plaza de España 10|37210|37376|923500012|923500056|www.vitigudino.org|ayunviti@terra.es|37|7|13|de España|PL
Ayuntamiento de Zamarra|P3738100A|C/ C/ CONSISTORIO|37595|37378|923490601||||37|7|13|C/ CONSISTORIO|CL
Ayuntamiento de Vilaflor de Chasna|P3805200G|Plaza Obispo Pérez Cáceres 1|38613|38052|922709002|922709151|www.vilaflordechasna.es|ayunvilaflor@arrakis.es|38|5|13|Obispo Pérez Cáceres|PL
Mc. Serv. Los Valles de San Vicente|P3900370B|C/ Alta 10|39540|39080|942710901|942710027||mancovallessvb@terra.es|39|6|17|Alta|CL
Ayuntamiento de Guriezo|P3903000B|Bº El Puente s/n|39788|39030|942850013|942850048|https://www.aytoguriezo.org|seretaria@aytoguriezo.es|39|6|13|El Puente|CL
Comun. Villa y Tierra Fresno Cantespino|P4000011I|Plaza Mayor 1|40516|40079|921555008||||40|7|17|Mayor|PL
Mc. Zorita Manzo|P4000027E|C/ Ayuntamiento 2|40144|40028|680949367|||manzorita@hotmail.com|40|7|17|Ayuntamiento|CL
Mancomunidad Dos Valles|P4000030I|Plaza Mayor 1|40192|40205||||mancodosvalles@gmail.com|40|7|17|Mayor|PL
Mc. Salva Ríos|P4000036F|Plaza de España 19|40370|40208|921500000|921501028|||40|7|17|de España|PL
Ayuntamiento de Aldealengua de Santa María|P4000800E|C/ PZA. MAYOR, 1|40555||921125068|||aytoldea@hotmail.com|40|7|13|PZA. MAYOR,|CL
Ayuntamiento de Garcillán|P4010800C|Plaza Mayor 1|40120|40094|921490213|||aytogarcillan@gmail.com|40|7|13|Mayor|PL
Ayuntamiento de San Cristóbal de la Vega|P4020900I|C/ Caños 14|40465|40178|920309461|||secresancris@yahoo.es|40|7|13|Caños|CL
Ayuntamiento de Torrecilla del Pinar|P4023900F|C/ REAL MEDIODIA 2|40359|40204|921154007|||aytotorrecilla@gmail.com|40|7|13|REAL MEDIODIA|CL
Ayuntamiento de Urueñas|P4024500C|C/ REAL 20|40317|40210|921534010|||aytouruenas@yahoo.es|40|7|13|REAL|CL
Ayuntamiento de Valdeprados|P4024600A|C/ OTERO 1|40423|40211|921120142|||aytovaldeprados@gmailcom|40|7|13|OTERO|CL
Ayuntamiento de Valleruela de Pedraza|P4025700H|C/ Cantarranas 1|40174|40220|921533737|||vallerueladepedraza@gmail.com|40|7|13|Cantarranas|CL
Ayuntamiento de Yanguas de Eresma|P4027200G|Plaza MAYOR 1|40493|40231|921560368|||agrupacionaytosyhj@gmail.com|40|7|13|MAYOR|PL
Ayuntamiento de Navas de Riofrío|P4027900B|C/ Segovia s/n|40420|40904|921480082|||ayuntamientonavasderiofrio@gmail.com|40|7|13|Segovia|CL
Mc. Monte Comunero de Arriba N.116|P4200046C|Plaza Ayuntamiento 1|42146|42045|975373002||||42|7|17|Ayuntamiento|PL
Ayuntamiento de Pozalmuro|P4223400E|C/ En Medio 1|42112|42142|975385027|975385027||aytopozalmuro@yahoo.es|42|7|13|En Medio|CL
Ayuntamiento de Rebollar|P4224400D|C/ arroyo s/n|42165|42151|||||42|7|13|arroyo|CL
Ayuntamiento de Blancafort|P4302900H|Plaça Vella 5|43411|43029|977892015|977892353|www.blancafort.altanet.org|aj.blancafort@altanet.org|43|9|13|Vella|PL
Ayuntamiento de Capafonts|P4304000E|Carrer Fonts 7|43364|43039|977868049|977868057||aj.capafonts@altanet.org|43|9|13|Fonts|CL
Ayuntamiento de Garcia|P4306600J|Carrer Major 31|43749|43065|977400638|977402582|www.garcia.cat|ajuntament@garcia.cat|43|9|13|Major|CL
Ayuntamiento de Passanant i Belltall|P4310300A|Plaça Major 1|43425||977892700|977892791|www.passanantibelltall.cat|secretaria@passanantibelltall.cat|43|9|13|Major|PL
Ayuntamiento de Perafort|P4310500F|Carrer Nou 7-11|43152|43103|977625006|977610027|www.perafort.com|aj.perafort@altanet.org|43|9|13|Nou|CL
Ayuntamiento de Piles (Les)|P4310700B|Carrer Major 23|43428|43105|977881088|977881088||aj.piles@altanet.org|43|9|13|Major|CL
Ayuntamiento de Pobla de Massaluca (La)|P4311200B|Plaça Major 1|43783|43110|977439754|977439925||aj.poblamassaluca@altanet.org|43|9|13|Major|PL
Ayuntamiento de Riudecols|P4313000D|Carrer La Parra 2|43390|43128|977817009|977560810|www.riudecols.altanet.org|ajuntament@riudecols.cat|43|9|13|La Parra|CL
Ayuntamiento de Torre de Fontaubella (La)|P4315300F|Carrer Major 1|43774|43151|977830615|977830267|www.tfontaubella.altanet.org|aj.tfontaubella@altanet.org|43|9|13|Major|CL
Ayuntamiento de Vila-rodona|P4317200F|Plaça Dels Arbres 7|43814|43170|977638006|977638006||evila@vila-rodona.altanet.org|43|9|13|Dels Arbres|PL
Ayuntamiento de Vinebre|P4317900A|Carrer de La Torre 22|43792|43177|977405781|977406104|www.vinebre.altanet.org|aj.vinebre@altanet.org|43|9|13|de La Torre|CL
Cm. Matarraña|P4400021D|Avda. Cortes de Aragón 7|44580|44246|978890102|978890102|www.comarcamatarranya.es|administracion@matarranya.org|44|2|17|Cortes de Aragón|AV
Cm. Comun. Teruel|P4400027A|C/ Temprado. Casa de Doña Blanca 4|44001|44216|978617280|||secretaria@comarcateruel.es|44|2|17|Temprado. Casa de Doña Blanca|CL
Ayuntamiento de Albentosa|P4401000G|Plaza AYUNTAMIENTO 1|44477|44010|978785831|978785813|www.albentosa.es|ayuntamiento@albentosa.es|44|2|13|AYUNTAMIENTO|PL
Ayuntamiento de Allepuz|P4402100D|Plaza DEL AYUNTAMIENTO 1|44145|44021|978778151|978778001||aytosall@terra.es|44|2|13|DEL AYUNTAMIENTO|PL
Ayuntamiento de Bádenas|P4403200A|C/ PRADO 10|44491|44032|978739001|978739001|||44|2|13|PRADO|CL
Ayuntamiento de Beceite|P4403700J|Plaza DE LA CONSTITUCION 1|44588|44037|978850225|978850036|www.beceite.net|ayuntbeceite@eresmas.com|44|2|13|DE LA CONSTITUCION|PL
Ayuntamiento de Camarena de la Sierra|P4405400E|Plaza EUGENIO MARTI 1|44459|44054|978786001|978786081||aytocamarenadelasierra@gmail.com|44|2|13|EUGENIO MARTI|PL
Ayuntamiento de Crivillén|P4408900A|C/ LA FUENTE S/N|44557|44087|978849196|978849196||ayuntamientocrivillen@gmail.com|44|2|13|LA FUENTE|CL
Ayuntamiento de Cubla|P4409100G|Plaza JOSE MARIA REGAL 1|44191|44089|978682215|978682215||cubla.ayto@yahoo.es|44|2|13|JOSE MARIA REGAL|PL
